"token ID";"tokens";"POStags";"lemmas";"namedEntities"
"t29163";"weshalb";"PWAV";"weshalb";""
"t29164";"sind";"VAFIN";"sein";""
"t29165";"wir";"PPER";"wir";""
"t29166";"verklagt";"VVPP";"verklagen";""
"t29167";"?";"$.";"?";""
"t29168";"«";"$(";"«";""
"t29169";"rief";"VVFIN";"rufen";""
"t29170";"Passepartout";"NN";"Passepartout";""
"t29171";"voll";"ADJD";"voll";""
"t29172";"Ungeduld";"NN";"Ungeduld";""
"t29173";".";"$.";".";""
"t29174";"»";"$(";"»";""
"t29175";"Das";"PDS";"d";""
"t29176";"werden";"VAFIN";"werden";""
"t29177";"Sie";"PPER";"Sie|sie|sie";""
"t29178";"gleich";"ADJD";"gleich";""
"t29179";"hören";"VVINF";"hören";""
"t29180";"«";"$(";"«";""
"t29181";",";"$,";",";""
"t29182";"versetzte";"VVFIN";"versetzen";""
"t29183";"der";"ART";"d";""
"t29184";"Richter";"NN";"Richter";""
"t29185";".";"$.";".";""
"t29186";"»";"$(";"»";""
"t29187";"Mein";"PPOSAT";"mein";""
"t29188";"Herr";"NN";"Herr";""
"t29189";"«";"$(";"«";""
"t29190";",";"$,";",";""
"t29191";"sagte";"VVFIN";"sagen";""
"t29192";"darauf";"PROAV";"darauf";""
"t29193";"Herr";"NN";"Herr";""
"t29194";"Fogg";"NE";"<unknown>";"B-PER"
"t29195";",";"$,";",";""
"t29196";"»";"$(";"»";""
"t29197";"ich";"PPER";"ich";""
"t29198";"bin";"VAFIN";"sein";""
"t29199";"englischer";"ADJA";"englisch";""
"t29200";"Bürger";"NN";"Bürger";""
"t29201";",";"$,";",";""
"t29202";"und";"KON";"und";""
"t29203";"ich";"PPER";"ich";""
"t29204";"bin";"VAFIN";"sein";""
"t29205";"berechtigt…";"ADJD";"<unknown>";""
"t29206";"«";"$(";"«";""
"t29207";"»";"$(";"»";""
"t29208";"Hat";"VAFIN";"haben";""
"t29209";"man";"PIS";"man";""
"t29210";"es";"PPER";"es";""
"t29211";"an";"APPR";"an";""
"t29212";"Achtung";"NN";"Achtung";""
"t29213";"fehlen";"VVINF";"fehlen";""
"t29214";"lassen";"VVINF";"lassen";""
"t29215";"?";"$.";"?";""
"t29216";"«";"$(";"«";""
"t29217";"fragte";"VVFIN";"fragen";""
"t29218";"Obadiah";"NE";"<unknown>";"B-PER"
"t29219";".";"$.";".";""
"t29220";"»";"$(";"»";""
"t29221";"Durchaus";"NN";"<unknown>";""
"t29222";"nicht";"PTKNEG";"nicht";""
"t29223";".";"$.";".";""
"t29224";"«";"$(";"«";""
"t29225";"»";"$(";"»";""
"t29226";"Gut";"NN";"Gut";""
"t29227";"!";"$.";"!";""
"t29228";"Die";"ART";"d";""
"t29229";"Kläger";"NN";"Kläger";""
"t29230";"sollen";"VMFIN";"sollen";""
"t29231";"eintreten";"VVINF";"eintreten";""
"t29232";".";"$.";".";""
"t29233";"«";"$(";"«";""
"t29234";"Auf";"APPR";"auf";""
"t29235";"des";"ART";"d";""
"t29236";"Richters";"NE";"Richter";"B-ORG"
"t29237";"Befehl";"NN";"Befehl";""
"t29238";"öffnete";"VVFIN";"öffnen";""
"t29239";"sich";"PRF";"er|es|sie";""
"t29240";"eine";"ART";"ein";""
"t29241";"Türe";"NN";"Türe";""
"t29242";",";"$,";",";""
"t29243";"und";"KON";"und";""
"t29244";"ein";"ART";"ein";""
"t29245";"Gerichtsdiener";"NN";"Gerichtsdiener";""
"t29246";"führte";"VVFIN";"führen";""
"t29247";"drei";"CARD";"drei";""
"t29248";"Hindupriester";"NN";"<unknown>";""
"t29249";"herein";"PTKVZ";"herein";""
"t29250";".";"$.";".";""
"t29251";"»";"$(";"»";""
"t29252";"Jawohl";"NN";"Jawohl";""
"t29253";"!";"$.";"!";""
"t29254";"«";"$(";"«";""
"t29255";"brummte";"VVFIN";"brummen";""
"t29256";"Passepartout";"NN";"Passepartout";""
"t29257";",";"$,";",";""
"t29258";"»";"$(";"»";""
"t29259";"diese";"PDAT";"dies";""
"t29260";"Kerle";"NN";"Kerl";""
"t29261";"haben";"VAFIN";"haben";""
"t29262";"unsere";"PPOSAT";"unser";""
"t29263";"junge";"ADJA";"jung";""
"t29264";"Dame";"NN";"Dame";""
"t29265";"verbrennen";"VVINF";"verbrennen";""
"t29266";"wollen";"VMFIN";"wollen";""
"t29267";"!";"$.";"!";""
"t29268";"«";"$(";"«";""
"t29269";"Die";"ART";"d";""
"t29270";"Priester";"NN";"Priester";""
"t29271";"standen";"VVFIN";"stehen";""
"t29272";"vor";"APPR";"vor";""
"t29273";"dem";"ART";"d";""
"t29274";"Richter";"NN";"Richter";""
"t29275";",";"$,";",";""
"t29276";"und";"KON";"und";""
"t29277";"der";"ART";"d";""
"t29278";"Gerichtsschreiber";"NN";"Gerichtsschreiber";""
"t29279";"verlas";"VVFIN";"verlesen";""
"t29280";"laut";"APPR";"laut";""
"t29281";"eine";"ART";"ein";""
"t29282";"Klage";"NN";"Klage";""
"t29283";"auf";"APPR";"auf";""
"t29284";"Tempelschändung";"NN";"<unknown>";""
"t29285";"gegen";"APPR";"gegen";""
"t29286";"Phileas";"NE";"Philea";"B-PER"
"t29287";"Fogg";"NE";"<unknown>";"I-PER"
"t29288";"und";"KON";"und";""
"t29289";"seinen";"PPOSAT";"sein";""
"t29290";"Diener";"NN";"Diener";""
"t29291";",";"$,";",";""
"t29292";"weil";"KOUS";"weil";""
"t29293";"sie";"PPER";"sie";""
"t29294";"einen";"ART";"ein";""
"t29295";"durch";"APPR";"durch";""
"t29296";"die";"ART";"d";""
"t29297";"brahmanische";"ADJA";"<unknown>";""
"t29298";"Religion";"NN";"Religion";""
"t29299";"geheiligten";"ADJA";"geheiligt";""
"t29300";"Ort";"NN";"Ort";""
"t29301";"entweiht";"VVPP";"entweihen";""
"t29302";"hätten";"VAFIN";"haben";""
"t29303";".";"$.";".";""
"t29304";"»";"$(";"»";""
"t29305";"Sie";"PPER";"Sie|sie|sie";""
"t29306";"haben’s";"VVFIN";"<unknown>";""
"t29307";"gehört";"VVPP";"gehören|hören";""
"t29308";"?";"$.";"?";""
"t29309";"«";"$(";"«";""
"t29310";"fragte";"VVFIN";"fragen";""
"t29311";"der";"ART";"d";""
"t29312";"Richter";"NE";"Richter";"B-PER"
"t29313";"Phileas";"NE";"Philea";"B-PER"
"t29314";"Fogg";"NE";"<unknown>";"I-PER"
"t29315";".";"$.";".";""
"t29316";"»";"$(";"»";""
"t29317";"Ja";"PTKANT";"ja";""
"t29318";",";"$,";",";""
"t29319";"mein";"PPOSAT";"mein";""
"t29320";"Herr";"NN";"Herr";""
"t29321";"«";"$(";"«";""
"t29322";",";"$,";",";""
"t29323";"versetzte";"VVFIN";"versetzen";""
"t29324";"Herr";"NN";"Herr";""
"t29325";"Fogg";"NE";"<unknown>";"B-PER"
"t29326";",";"$,";",";""
"t29327";"»";"$(";"»";""
"t29328";"und";"KON";"und";""
"t29329";"ich";"PPER";"ich";""
"t29330";"gebe";"VVFIN";"geben";""
"t29331";"es";"PPER";"es";""
"t29332";"zu";"PTKVZ";"zu";""
"t29333";".";"$.";".";""
"t29334";"«";"$(";"«";""
"t29335";"»";"$(";"»";""
"t29336";"Ah";"VVFIN";"<unknown>";""
"t29337";"!";"$.";"!";""
"t29338";"Sie";"PPER";"Sie|sie|sie";""
"t29339";"geben";"VVFIN";"geben";""
"t29340";"es";"PPER";"es";""
"t29341";"zu…";"ADJD";"<unknown>";""
"t29342";"«";"$(";"«";""
"t29343";"»";"$(";"»";""
"t29344";"Ich";"PPER";"ich";""
"t29345";"gebe";"VVFIN";"geben";""
"t29346";"es";"PPER";"es";""
"t29347";"zu";"PTKVZ";"zu";""
"t29348";"und";"KON";"und";""
"t29349";"erwarte";"VVFIN";"erwarten";""
"t29350";",";"$,";",";""
"t29351";"dass";"KOUS";"dass";""
"t29352";"diese";"PDAT";"dies";""
"t29353";"Priester";"NN";"Priester";""
"t29354";"ihrerseits";"ADV";"ihrerseits";""
"t29355";"gestehen";"VVINF";"gestehen";""
"t29356";",";"$,";",";""
"t29357";"was";"PRELS";"was";""
"t29358";"sie";"PPER";"sie";""
"t29359";"in";"APPR";"in";""
"t29360";"der";"ART";"d";""
"t29361";"Pagode";"NN";"Pagode";""
"t29362";"zu";"APPR";"zu";""
"t29363";"Pillaji";"NE";"<unknown>";"B-PER"
"t29364";"tun";"VVINF";"tun";""
"t29365";"wollten";"VMFIN";"wollen";""
"t29366";".";"$.";".";""
"t29367";"«";"$(";"«";""
"t29368";"Die";"ART";"d";""
"t29369";"Priester";"NN";"Priester";""
"t29370";"sahen";"VVFIN";"sehen";""
"t29371";"sich";"PRF";"er|es|sie";""
"t29372";"an";"PTKVZ";"an";""
"t29373";".";"$.";".";""
"t29374";"Sie";"PPER";"Sie|sie|sie";""
"t29375";"schienen";"VVFIN";"scheinen";""
"t29376";"die";"ART";"d";""
"t29377";"Worte";"NN";"Wort";""
"t29378";"des";"ART";"d";""
"t29379";"Angeklagten";"NN";"Angeklagte";""
"t29380";"nicht";"PTKNEG";"nicht";""
"t29381";"zu";"PTKZU";"zu";""
"t29382";"verstehen";"VVINF";"verstehen";""
"t29383";".";"$.";".";""
"t29384";"»";"$(";"»";""
"t29385";"Allerdings";"ADV";"allerdings";""
"t29386";"!";"$.";"!";""
"t29387";"«";"$(";"«";""
"t29388";"rief";"VVFIN";"rufen";""
"t29389";"Passepartout";"NN";"Passepartout";""
"t29390";"ungestüm";"ADJD";"ungestüm";""
"t29391";",";"$,";",";""
"t29392";"»";"$(";"»";""
"t29393";"in";"APPR";"in";""
"t29394";"der";"ART";"d";""
"t29395";"Pagode";"NN";"Pagode";""
"t29396";"zu";"APPR";"zu";""
"t29397";"Pillaji";"NE";"<unknown>";"B-PER"
"t29398";",";"$,";",";""
"t29399";"vor";"APPR";"vor";""
"t29400";"welcher";"PRELS";"welch";""
"t29401";"sie";"PPER";"sie";""
"t29402";"ihr";"PPOSAT";"ihr";""
"t29403";"Opfer";"NN";"Opfer";""
"t29404";"verbrennen";"VVINF";"verbrennen";""
"t29405";"wollten";"VMFIN";"wollen";""
"t29406";"!";"$.";"!";""
"t29407";"«";"$(";"«";""
"t29408";"Die";"ART";"d";""
"t29409";"Priester";"NN";"Priester";""
"t29410";"staunten";"VVFIN";"staunen";""
"t29411";"abermals";"ADV";"abermals";""
"t29412";",";"$,";",";""
"t29413";"der";"ART";"d";""
"t29414";"Richter";"NE";"Richter";"B-PER"
"t29415";"Obadiah";"NE";"<unknown>";"B-PER"
"t29416";"fragte";"VVFIN";"fragen";""
"t29417";"verwundert";"ADJD";"verwundert";""
"t29418";":";"$.";":";""
"t29419";"»";"$(";"»";""
"t29420";"Was";"PWS";"was";""
"t29421";"für";"APPR";"für";""
"t29422";"ein";"ART";"ein";""
"t29423";"Opfer";"NN";"Opfer";""
"t29424";"?";"$.";"?";""
"t29425";"Verbrennen";"VVINF";"verbrennen";""
"t29426";"!";"$.";"!";""
"t29427";"Mitten";"ADV";"mitten";""
"t29428";"in";"APPR";"in";""
"t29429";"Bombay";"NE";"Bombay";"B-GPE"
"t29430";"?";"$.";"?";""
"t29431";"«";"$(";"«";""
"t29432";"»";"$(";"»";""
"t29433";"Bombay";"NE";"Bombay";"B-GPE"
"t29434";"?";"$.";"?";""
"t29435";"«";"$(";"«";""
"t29436";"rief";"VVFIN";"rufen";""
"t29437";"Passepartout";"NN";"Passepartout";""
"t29438";".";"$.";".";""
"t29439";"»";"$(";"»";""
"t29440";"Allerdings";"ADV";"allerdings";""
"t29441";".";"$.";".";""
"t29442";"Von";"APPR";"von";""
"t29443";"Pillaji";"NE";"<unknown>";"B-PER"
"t29444";"ist";"VAFIN";"sein";""
"t29445";"keine";"PIAT";"kein";""
"t29446";"Rede";"NN";"Rede";""
"t29447";",";"$,";",";""
"t29448";"sondern";"KON";"sondern";""
"t29449";"von";"APPR";"von";""
"t29450";"der";"ART";"d";""
"t29451";"Pagode";"NN";"Pagode";""
